date,AAPL_value,AAPL_momentum,AAPL_quality,MSFT_value,MSFT_momentum,MSFT_quality,NVDA_value,NVDA_momentum,NVDA_quality,AMD_value,AMD_momentum,AMD_quality,BA_value,BA_momentum,BA_quality,HON_value,HON_momentum,HON_quality,LMT_value,LMT_momentum,LMT_quality,JPM_value,JPM_momentum,JPM_quality,XOM_value,XOM_momentum,XOM_quality,PEP_value,PEP_momentum,PEP_quality
2022-02-07,0.002328,-0.264584,-0.143943,0.134148,0.089310,0.186601,0.040593,-0.068748,0.062180,-0.029828,0.161231,-0.181030,-0.088471,0.082388,0.205560,0.015861,0.171127,0.050500,-0.017518,0.081084,-0.070399,-0.043853,-0.201867,0.029131,-0.179332,0.026042,0.084424,-0.072394,-0.068438,-0.094356
2022-02-08,0.009630,-0.326885,-0.141953,0.147153,0.080841,0.170232,0.047486,-0.069763,0.045997,-0.045486,0.160964,-0.136514,-0.049502,0.073759,0.189443,0.018058,0.166583,0.078761,-0.007494,0.031068,-0.050387,-0.047373,-0.214258,0.017675,-0.162171,0.043201,0.067469,-0.095350,-0.050206,-0.111244
2022-02-09,0.026102,-0.321283,-0.131259,0.108997,0.111255,0.197630,0.017781,-0.064895,0.057304,-0.051691,0.156795,-0.085411,-0.029388,0.059084,0.160094,0.052143,0.188271,0.089968,0.033961,0.012840,-0.064583,-0.051206,-0.242408,0.014869,-0.168544,0.065262,0.071617,-0.073355,-0.030120,-0.115505
2022-02-10,0.031447,-0.290777,-0.094602,0.108036,0.137216,0.172950,0.015798,-0.052127,0.055216,-0.061295,0.137647,-0.075792,-0.038271,0.050710,0.164449,0.017954,0.220289,0.087936,0.043176,0.033503,-0.067384,-0.032120,-0.247285,-0.002873,-0.147852,0.046851,0.043497,-0.060874,-0.018877,-0.089353
2022-02-11,0.040705,-0.260708,-0.109979,0.103808,0.171817,0.185850,0.053010,-0.019011,0.075900,-0.053696,0.135210,-0.069207,-0.053212,0.059630,0.177350,0.024426,0.216643,0.085255,0.044569,0.018885,-0.031701,-0.019973,-0.247383,-0.004054,-0.148958,0.045831,0.043601,-0.065115,-0.017331,-0.060302
2022-02-12,0.024943,-0.274986,-0.088303,0.097754,0.156143,0.193136,0.046050,-0.012076,0.021915,-0.029763,0.111180,-0.081489,-0.042431,0.024734,0.173121,0.009853,0.173036,0.113991,0.039764,0.019699,-0.041206,-0.000558,-0.232685,-0.001801,-0.120142,0.044302,0.031256,-0.035746,0.018071,-0.054365
2022-02-13,0.013103,-0.296837,-0.082340,0.106682,0.150669,0.210521,0.050070,0.007451,0.027730,-0.044937,0.082735,-0.059417,-0.044882,0.031424,0.201805,0.005153,0.189002,0.105061,0.043565,0.021395,-0.015866,0.046675,-0.205880,-0.020601,-0.143578,0.039490,0.027013,-0.033916,0.031936,-0.070322
2022-02-14,0.005979,-0.255227,-0.118336,0.116157,0.130925,0.197010,0.027294,-0.011695,0.010644,-0.043802,0.099426,-0.051714,-0.044062,0.035735,0.200166,0.017156,0.193262,0.119777,0.083095,0.040959,-0.048337,0.041589,-0.180732,-0.019423,-0.132043,0.052597,0.010099,-0.026717,0.039607,-0.041990
2022-02-15,-0.009709,-0.234456,-0.120183,0.095745,0.090675,0.185908,0.037368,-0.032138,0.012455,-0.040719,0.082482,-0.040113,-0.047511,0.054088,0.153919,0.033595,0.226294,0.121068,0.057949,0.000609,-0.022263,0.035199,-0.149552,0.000833,-0.111816,0.050468,0.009910,-0.033015,0.037918,-0.016944
2022-02-16,-0.020916,-0.221669,-0.116684,0.084842,0.103262,0.199801,0.005716,-0.010895,0.028298,-0.044201,0.097833,-0.044628,-0.048195,0.056743,0.169110,0.029883,0.244692,0.107018,0.081502,0.015091,-0.014974,0.067450,-0.105549,-0.022200,-0.123818,0.011510,0.014911,-0.032280,0.038147,-0.015551
2022-02-17,-0.021728,-0.202631,-0.120884,0.062884,0.096762,0.186378,0.007083,0.010051,0.059115,-0.050620,0.097763,-0.070141,-0.065011,0.084290,0.172211,0.044800,0.283059,0.119590,0.089764,0.021519,-0.004518,0.067938,-0.107166,-0.041602,-0.121534,0.025228,0.003810,-0.055635,0.057108,0.007279
2022-02-18,-0.001239,-0.191424,-0.127524,0.082255,0.114442,0.160813,0.022485,-0.008602,0.078138,-0.038992,0.109854,-0.058336,-0.041308,0.068038,0.179283,0.034788,0.294680,0.102788,0.090974,0.036015,-0.005080,0.104347,-0.112625,-0.019585,-0.112311,0.033730,-0.010305,-0.067329,0.071627,-0.003670
2022-02-19,0.033494,-0.197260,-0.123324,0.047112,0.109960,0.171160,0.049299,-0.010623,0.061129,-0.053811,0.089914,-0.066956,-0.046918,0.082212,0.161885,0.022660,0.288879,0.094530,0.079699,0.043701,-0.030065,0.119182,-0.155761,-0.055043,-0.083735,0.022480,0.010348,-0.055231,0.067599,-0.011978
2022-02-20,0.039255,-0.212467,-0.095404,0.045819,0.113017,0.144176,0.058396,-0.023287,0.059794,-0.048050,0.099034,-0.057323,-0.052810,0.082339,0.136410,-0.022005,0.289402,0.110699,0.061303,0.012935,-0.028768,0.091227,-0.159619,-0.064074,-0.080659,0.035433,-0.003318,-0.084062,0.090843,-0.055356
2022-02-21,0.071703,-0.226921,-0.069374,0.098646,0.115301,0.115818,0.032805,-0.019618,0.050099,-0.031048,0.127302,-0.076386,-0.037123,0.113743,0.131371,-0.040400,0.269784,0.086568,0.038275,0.012680,-0.050074,0.116597,-0.172489,-0.035414,-0.071662,0.047348,-0.009855,-0.091678,0.088112,-0.033911
2022-02-22,0.102949,-0.238305,-0.076740,0.118411,0.149477,0.139490,0.025203,-0.033290,0.091212,-0.004214,0.091168,-0.068337,-0.019856,0.125951,0.122307,-0.058802,0.280199,0.126443,0.033838,0.064493,-0.055293,0.077058,-0.186059,-0.047620,-0.053545,0.034614,-0.009538,-0.099474,0.114912,-0.034436
2022-02-23,0.071975,-0.220794,-0.076380,0.143761,0.120624,0.127395,0.030250,-0.047729,0.118239,-0.022582,0.085369,-0.035732,-0.027950,0.105500,0.103105,-0.056204,0.268176,0.094119,0.038601,0.032928,-0.057340,0.092285,-0.177780,-0.036088,-0.046200,0.029711,-0.017484,-0.100380,0.105759,-0.012038
2022-02-24,0.087486,-0.227386,-0.083658,0.138840,0.122684,0.128965,0.047168,-0.040098,0.117359,-0.056663,0.074717,-0.021938,-0.063443,0.110693,0.115683,-0.094034,0.241248,0.118918,0.057358,0.037131,-0.041049,0.100195,-0.167373,-0.035822,-0.072384,0.035134,-0.007505,-0.088361,0.115452,-0.030310
2022-02-25,0.069772,-0.239624,-0.093846,0.164205,0.097151,0.123101,0.042152,-0.019180,0.124435,-0.079817,0.048380,-0.037130,-0.055421,0.106857,0.110679,-0.132548,0.237643,0.135843,0.044003,0.032390,-0.081639,0.130659,-0.152293,-0.011699,-0.071702,-0.003933,0.008412,-0.108786,0.095650,-0.049399
2022-02-26,0.055482,-0.270611,-0.122463,0.137249,0.072650,0.106183,0.045112,-0.037951,0.127867,-0.058422,0.075256,-0.009911,-0.036556,0.094355,0.065964,-0.108012,0.244486,0.153074,0.038510,0.043982,-0.034361,0.153418,-0.156425,-0.032615,-0.093371,0.015499,0.016425,-0.088242,0.107559,-0.036869
2022-02-27,0.034970,-0.259809,-0.153298,0.134302,0.067733,0.099814,0.002144,-0.050386,0.169926,-0.092208,0.066209,-0.014818,-0.040349,0.118486,0.078746,-0.087742,0.236723,0.152295,0.047727,0.023733,0.026897,0.153414,-0.157018,-0.043284,-0.112258,0.005025,0.009436,-0.079234,0.142019,-0.008864
